ORP: 1529mV, 20.69 C, TDS=456.05, Ph=4.29
ORP: 777mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 782mV, 20.69 C, TDS=482.93, Ph=4.60
ORP: 781mV, 20.69 C, TDS=454.02, Ph=4.33
ORP: 778mV, 20.69 C, TDS=443.97, Ph=4.20
ORP: 779mV, 20.62 C, TDS=480.83, Ph=4.62
ORP: 782mV, 20.69 C, TDS=499.98, Ph=4.75
ORP: 780mV, 20.69 C, TDS=466.27, Ph=4.45
ORP: 777mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 778mV, 20.69 C, TDS=495.68, Ph=4.74
ORP: 781mV, 20.69 C, TDS=506.49, Ph=4.83
ORP: 779mV, 20.69 C, TDS=470.40, Ph=4.47
ORP: 776mV, 20.69 C, TDS=464.22, Ph=4.39
ORP: 775mV, 20.69 C, TDS=491.41, Ph=4.68
ORP: 779mV, 20.69 C, TDS=485.04, Ph=4.59
ORP: 780mV, 20.69 C, TDS=464.22, Ph=4.43
ORP: 776mV, 20.62 C, TDS=464.22, Ph=4.42
ORP: 780mV, 20.69 C, TDS=485.04, Ph=4.62
ORP: 784mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 780mV, 20.69 C, TDS=466.27, Ph=4.43
ORP: 777mV, 20.69 C, TDS=454.02, Ph=4.29
ORP: 782mV, 20.69 C, TDS=489.28, Ph=4.66
ORP: 786mV, 20.69 C, TDS=497.83, Ph=4.74
ORP: 781mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 779mV, 20.62 C, TDS=447.98, Ph=4.20
ORP: 784mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 785mV, 20.69 C, TDS=506.49, Ph=4.87
ORP: 782mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 776mV, 20.69 C, TDS=482.93, Ph=4.64
ORP: 780mV, 20.69 C, TDS=497.83, Ph=4.75
ORP: 778mV, 20.69 C, TDS=464.22, Ph=4.39
ORP: 775mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 774mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 777mV, 20.62 C, TDS=497.83, Ph=4.71
ORP: 775mV, 20.69 C, TDS=468.33, Ph=4.39
ORP: 772mV, 20.69 C, TDS=452.00, Ph=4.27
ORP: 776mV, 20.62 C, TDS=482.93, Ph=4.61
ORP: 777mV, 20.62 C, TDS=497.83, Ph=4.78
ORP: 774mV, 20.62 C, TDS=460.12, Ph=4.38
ORP: 769mV, 20.69 C, TDS=462.17, Ph=4.41
ORP: 770mV, 20.69 C, TDS=476.64, Ph=4.55
ORP: 771mV, 20.62 C, TDS=489.28, Ph=4.65
ORP: 772mV, 20.62 C, TDS=456.05, Ph=4.32
ORP: 771mV, 20.62 C, TDS=460.12, Ph=4.36
ORP: 772mV, 20.69 C, TDS=482.93, Ph=4.62
ORP: 771mV, 20.69 C, TDS=491.41, Ph=4.65
ORP: 771mV, 20.62 C, TDS=462.17, Ph=4.33
ORP: 771mV, 20.69 C, TDS=460.12, Ph=4.37
ORP: 769mV, 20.69 C, TDS=449.99, Ph=4.27
ORP: 770mV, 20.69 C, TDS=478.73, Ph=4.57
ORP: 771mV, 20.69 C, TDS=470.40, Ph=4.48
ORP: 771mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 770mV, 20.69 C, TDS=458.08, Ph=4.35
ORP: 771mV, 20.62 C, TDS=487.15, Ph=4.65
ORP: 772mV, 20.69 C, TDS=476.64, Ph=4.52
ORP: 772mV, 20.69 C, TDS=462.17, Ph=4.38
ORP: 772mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 773mV, 20.69 C, TDS=485.04, Ph=4.62
ORP: 772mV, 20.69 C, TDS=470.40, Ph=4.45
ORP: 771mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 770mV, 20.62 C, TDS=441.98, Ph=4.16
ORP: 770mV, 20.62 C, TDS=478.73, Ph=4.58
ORP: 770mV, 20.62 C, TDS=495.68, Ph=4.73
ORP: 770mV, 20.62 C, TDS=460.12, Ph=4.38
ORP: 770mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 770mV, 20.69 C, TDS=485.04, Ph=4.64
ORP: 769mV, 20.69 C, TDS=495.68, Ph=4.72
ORP: 773mV, 20.69 C, TDS=464.22, Ph=4.41
ORP: 775mV, 20.62 C, TDS=460.12, Ph=4.38
ORP: 771mV, 20.62 C, TDS=460.12, Ph=4.38
ORP: 772mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 775mV, 20.62 C, TDS=487.15, Ph=4.67
ORP: 776mV, 20.62 C, TDS=460.12, Ph=4.38
ORP: 774mV, 20.69 C, TDS=447.98, Ph=4.25
ORP: 776mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 781mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 783mV, 20.62 C, TDS=462.17, Ph=4.38
ORP: 780mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 780mV, 20.69 C, TDS=452.00, Ph=4.25
ORP: 785mV, 20.69 C, TDS=491.41, Ph=4.68
ORP: 788mV, 20.62 C, TDS=510.86, Ph=4.85
ORP: 783mV, 20.69 C, TDS=468.33, Ph=4.45
ORP: 779mV, 20.69 C, TDS=445.97, Ph=4.19
ORP: 784mV, 20.69 C, TDS=478.73, Ph=4.55
ORP: 786mV, 20.69 C, TDS=493.54, Ph=4.70
ORP: 783mV, 20.62 C, TDS=462.17, Ph=4.41
ORP: 781mV, 20.69 C, TDS=445.97, Ph=4.24
ORP: 785mV, 20.69 C, TDS=478.73, Ph=4.56
ORP: 791mV, 20.69 C, TDS=495.68, Ph=4.72
ORP: 787mV, 20.69 C, TDS=466.27, Ph=4.43
ORP: 782mV, 20.69 C, TDS=462.17, Ph=4.39
ORP: 786mV, 20.62 C, TDS=487.15, Ph=4.61
ORP: 791mV, 20.62 C, TDS=506.49, Ph=4.83
ORP: 787mV, 20.69 C, TDS=460.12, Ph=4.35
ORP: 784mV, 20.69 C, TDS=454.02, Ph=4.28
ORP: 788mV, 20.62 C, TDS=493.54, Ph=4.71
ORP: 788mV, 20.62 C, TDS=454.02, Ph=4.31
ORP: 784mV, 20.69 C, TDS=454.02, Ph=4.33
ORP: 785mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 790mV, 20.69 C, TDS=474.55, Ph=4.52
ORP: 790mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 785mV, 20.69 C, TDS=478.73, Ph=4.58
ORP: 785mV, 20.62 C, TDS=478.73, Ph=4.57
ORP: 788mV, 20.62 C, TDS=460.12, Ph=4.39
ORP: 789mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 789mV, 20.69 C, TDS=489.28, Ph=4.66
ORP: 789mV, 20.69 C, TDS=478.73, Ph=4.55
ORP: 784mV, 20.69 C, TDS=462.17, Ph=4.40
ORP: 783mV, 20.69 C, TDS=476.64, Ph=4.57
ORP: 787mV, 20.69 C, TDS=497.83, Ph=4.76
ORP: 787mV, 20.69 C, TDS=468.33, Ph=4.39
ORP: 783mV, 20.62 C, TDS=464.22, Ph=4.41
ORP: 785mV, 20.69 C, TDS=482.93, Ph=4.60
ORP: 787mV, 20.69 C, TDS=495.68, Ph=4.73
ORP: 788mV, 20.69 C, TDS=458.08, Ph=4.31
ORP: 783mV, 20.69 C, TDS=449.99, Ph=4.25
ORP: 782mV, 20.69 C, TDS=485.04, Ph=4.60
ORP: 786mV, 20.69 C, TDS=478.73, Ph=4.51
ORP: 785mV, 20.69 C, TDS=464.22, Ph=4.41
ORP: 780mV, 20.62 C, TDS=480.83, Ph=4.63
ORP: 780mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 786mV, 20.69 C, TDS=462.17, Ph=4.38
ORP: 786mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 785mV, 20.69 C, TDS=487.15, Ph=4.64
ORP: 786mV, 20.69 C, TDS=497.83, Ph=4.79
ORP: 786mV, 20.62 C, TDS=458.08, Ph=4.37
ORP: 788mV, 20.69 C, TDS=478.73, Ph=4.58
ORP: 788mV, 20.69 C, TDS=499.98, Ph=4.81
ORP: 784mV, 20.69 C, TDS=462.17, Ph=4.40
ORP: 783mV, 20.62 C, TDS=468.33, Ph=4.46
ORP: 788mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 789mV, 20.69 C, TDS=462.17, Ph=4.37
ORP: 784mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 787mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 789mV, 20.69 C, TDS=502.15, Ph=4.81
ORP: 785mV, 20.69 C, TDS=460.12, Ph=4.37
ORP: 785mV, 20.69 C, TDS=468.33, Ph=4.44
ORP: 787mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 787mV, 20.69 C, TDS=456.05, Ph=4.30
ORP: 783mV, 20.69 C, TDS=452.00, Ph=4.27
ORP: 787mV, 20.62 C, TDS=478.73, Ph=4.55
ORP: 793mV, 20.69 C, TDS=504.31, Ph=4.82
ORP: 789mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 784mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 788mV, 20.69 C, TDS=485.04, Ph=4.59
ORP: 784mV, 20.69 C, TDS=460.12, Ph=4.35
ORP: 781mV, 20.69 C, TDS=458.08, Ph=4.32
ORP: 784mV, 20.69 C, TDS=491.41, Ph=4.67
ORP: 788mV, 20.69 C, TDS=460.12, Ph=4.29
ORP: 783mV, 20.62 C, TDS=454.02, Ph=4.31
ORP: 784mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 787mV, 20.69 C, TDS=497.83, Ph=4.75
ORP: 785mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 782mV, 20.62 C, TDS=460.12, Ph=4.40
ORP: 781mV, 20.69 C, TDS=491.41, Ph=4.67
ORP: 787mV, 20.69 C, TDS=466.27, Ph=4.39
ORP: 782mV, 20.69 C, TDS=454.02, Ph=4.29
ORP: 781mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 784mV, 20.69 C, TDS=482.93, Ph=4.61
ORP: 785mV, 20.69 C, TDS=460.12, Ph=4.37
ORP: 781mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 779mV, 20.69 C, TDS=491.41, Ph=4.66
ORP: 779mV, 20.69 C, TDS=458.08, Ph=4.31
ORP: 775mV, 20.62 C, TDS=462.17, Ph=4.38
ORP: 776mV, 20.69 C, TDS=491.41, Ph=4.65
ORP: 780mV, 20.69 C, TDS=470.40, Ph=4.43
ORP: 777mV, 20.69 C, TDS=454.02, Ph=4.26
ORP: 777mV, 20.69 C, TDS=491.41, Ph=4.68
ORP: 782mV, 20.69 C, TDS=474.55, Ph=4.48
ORP: 784mV, 20.62 C, TDS=458.08, Ph=4.36
ORP: 783mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 783mV, 20.69 C, TDS=504.31, Ph=4.83
ORP: 782mV, 20.69 C, TDS=462.17, Ph=4.39
ORP: 778mV, 20.69 C, TDS=480.83, Ph=4.61
ORP: 778mV, 20.69 C, TDS=485.04, Ph=4.63
ORP: 778mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 780mV, 20.69 C, TDS=445.97, Ph=4.20
ORP: 780mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 781mV, 20.69 C, TDS=502.15, Ph=4.78
ORP: 781mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 781mV, 20.69 C, TDS=482.93, Ph=4.57
ORP: 781mV, 20.62 C, TDS=480.83, Ph=4.54
ORP: 780mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 780mV, 20.69 C, TDS=487.15, Ph=4.66
ORP: 780mV, 20.69 C, TDS=495.68, Ph=4.71
ORP: 780mV, 20.69 C, TDS=468.33, Ph=4.44
ORP: 778mV, 20.69 C, TDS=449.99, Ph=4.23
ORP: 779mV, 20.69 C, TDS=485.04, Ph=4.60
ORP: 781mV, 20.69 C, TDS=462.17, Ph=4.37
ORP: 782mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 776mV, 20.69 C, TDS=480.83, Ph=4.56
ORP: 778mV, 20.69 C, TDS=487.15, Ph=4.64
ORP: 778mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 775mV, 20.62 C, TDS=445.97, Ph=4.22
ORP: 776mV, 20.69 C, TDS=476.64, Ph=4.55
ORP: 772mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 773mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 774mV, 20.69 C, TDS=493.54, Ph=4.71
ORP: 776mV, 20.69 C, TDS=460.12, Ph=4.34
ORP: 776mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 779mV, 20.69 C, TDS=480.83, Ph=4.56
ORP: 779mV, 20.69 C, TDS=470.40, Ph=4.44
ORP: 778mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 781mV, 20.62 C, TDS=493.54, Ph=4.68
ORP: 781mV, 20.69 C, TDS=462.17, Ph=4.37
ORP: 777mV, 20.69 C, TDS=456.05, Ph=4.30
ORP: 782mV, 20.69 C, TDS=485.04, Ph=4.59
ORP: 781mV, 20.69 C, TDS=495.68, Ph=4.75
ORP: 776mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 773mV, 20.69 C, TDS=485.04, Ph=4.67
ORP: 774mV, 20.69 C, TDS=493.54, Ph=4.70
ORP: 769mV, 20.69 C, TDS=458.08, Ph=4.34
ORP: 774mV, 20.69 C, TDS=476.64, Ph=4.59
ORP: 780mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 775mV, 20.69 C, TDS=458.08, Ph=4.35
ORP: 772mV, 20.69 C, TDS=480.83, Ph=4.60
ORP: 776mV, 20.69 C, TDS=480.83, Ph=4.59
ORP: 772mV, 20.69 C, TDS=464.22, Ph=4.40
ORP: 769mV, 20.69 C, TDS=482.93, Ph=4.62
ORP: 773mV, 20.62 C, TDS=499.98, Ph=4.77
ORP: 769mV, 20.62 C, TDS=458.08, Ph=4.33
ORP: 766mV, 20.62 C, TDS=460.12, Ph=4.37
ORP: 770mV, 20.69 C, TDS=489.28, Ph=4.63
ORP: 772mV, 20.69 C, TDS=464.22, Ph=4.39
ORP: 769mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 772mV, 20.69 C, TDS=478.73, Ph=4.54
ORP: 775mV, 20.69 C, TDS=460.12, Ph=4.32
ORP: 770mV, 20.69 C, TDS=449.99, Ph=4.27
ORP: 769mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 772mV, 20.69 C, TDS=480.83, Ph=4.56
ORP: 775mV, 20.69 C, TDS=452.00, Ph=4.28
ORP: 770mV, 20.69 C, TDS=480.83, Ph=4.59
ORP: 775mV, 20.62 C, TDS=478.73, Ph=4.56
ORP: 777mV, 20.69 C, TDS=466.27, Ph=4.44
ORP: 774mV, 20.69 C, TDS=443.97, Ph=4.18
ORP: 777mV, 20.69 C, TDS=478.73, Ph=4.55
ORP: 781mV, 20.69 C, TDS=510.86, Ph=4.89
ORP: 777mV, 20.69 C, TDS=460.12, Ph=4.37
ORP: 771mV, 20.69 C, TDS=482.93, Ph=4.62
ORP: 775mV, 20.69 C, TDS=489.28, Ph=4.64
ORP: 775mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 773mV, 20.69 C, TDS=466.27, Ph=4.42
ORP: 777mV, 20.69 C, TDS=482.93, Ph=4.58
ORP: 777mV, 20.69 C, TDS=466.27, Ph=4.39
ORP: 772mV, 20.69 C, TDS=454.02, Ph=4.29
ORP: 776mV, 20.62 C, TDS=485.04, Ph=4.63
ORP: 774mV, 20.69 C, TDS=497.83, Ph=4.75
ORP: 772mV, 20.69 C, TDS=462.17, Ph=4.41
ORP: 774mV, 20.69 C, TDS=474.55, Ph=4.56
ORP: 780mV, 20.69 C, TDS=493.54, Ph=4.73
ORP: 776mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 777mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 778mV, 20.69 C, TDS=489.28, Ph=4.65
ORP: 778mV, 20.69 C, TDS=502.15, Ph=4.78
ORP: 777mV, 20.69 C, TDS=466.27, Ph=4.43
ORP: 781mV, 20.69 C, TDS=482.93, Ph=4.61
ORP: 781mV, 20.69 C, TDS=493.54, Ph=4.68
ORP: 781mV, 20.69 C, TDS=464.22, Ph=4.43
ORP: 779mV, 20.69 C, TDS=458.08, Ph=4.34
ORP: 780mV, 20.69 C, TDS=493.54, Ph=4.69
ORP: 785mV, 20.69 C, TDS=502.15, Ph=4.80
ORP: 784mV, 20.69 C, TDS=462.17, Ph=4.38
ORP: 783mV, 20.69 C, TDS=485.04, Ph=4.62
ORP: 786mV, 20.69 C, TDS=491.41, Ph=4.67
ORP: 791mV, 20.69 C, TDS=458.08, Ph=4.34
ORP: 788mV, 20.69 C, TDS=449.99, Ph=4.25
ORP: 787mV, 20.69 C, TDS=480.83, Ph=4.60
ORP: 792mV, 20.62 C, TDS=495.68, Ph=4.75
ORP: 790mV, 20.69 C, TDS=458.08, Ph=4.36
ORP: 786mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 790mV, 20.69 C, TDS=489.28, Ph=4.66
ORP: 796mV, 20.69 C, TDS=499.98, Ph=4.79
ORP: 792mV, 20.62 C, TDS=458.08, Ph=4.35
ORP: 790mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 794mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 795mV, 20.69 C, TDS=464.22, Ph=4.40
ORP: 790mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 794mV, 20.69 C, TDS=487.15, Ph=4.63
ORP: 798mV, 20.69 C, TDS=476.64, Ph=4.51
ORP: 793mV, 20.69 C, TDS=458.08, Ph=4.34
ORP: 792mV, 20.69 C, TDS=480.83, Ph=4.55
ORP: 796mV, 20.69 C, TDS=485.04, Ph=4.60
ORP: 791mV, 20.69 C, TDS=460.12, Ph=4.35
ORP: 788mV, 20.69 C, TDS=466.27, Ph=4.43
ORP: 791mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 790mV, 20.69 C, TDS=464.22, Ph=4.39
ORP: 786mV, 20.62 C, TDS=452.00, Ph=4.30
ORP: 785mV, 20.69 C, TDS=480.83, Ph=4.63
ORP: 787mV, 20.69 C, TDS=491.41, Ph=4.70
ORP: 784mV, 20.69 C, TDS=462.17, Ph=4.41
ORP: 783mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 786mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 787mV, 20.69 C, TDS=456.05, Ph=4.29
ORP: 783mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 787mV, 20.69 C, TDS=480.83, Ph=4.56
ORP: 788mV, 20.69 C, TDS=493.54, Ph=4.70
ORP: 784mV, 20.69 C, TDS=466.27, Ph=4.41
ORP: 785mV, 20.69 C, TDS=454.02, Ph=4.28
ORP: 788mV, 20.69 C, TDS=487.15, Ph=4.62
ORP: 790mV, 20.69 C, TDS=464.22, Ph=4.35
ORP: 784mV, 20.69 C, TDS=449.99, Ph=4.25
ORP: 788mV, 20.62 C, TDS=487.15, Ph=4.64
ORP: 790mV, 20.69 C, TDS=495.68, Ph=4.72
ORP: 786mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 782mV, 20.69 C, TDS=432.08, Ph=4.06
ORP: 785mV, 20.69 C, TDS=480.83, Ph=4.59
ORP: 785mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 781mV, 20.69 C, TDS=445.97, Ph=4.23
ORP: 783mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 788mV, 20.69 C, TDS=462.17, Ph=4.39
ORP: 784mV, 20.69 C, TDS=452.00, Ph=4.25
ORP: 783mV, 20.69 C, TDS=485.04, Ph=4.62
ORP: 786mV, 20.69 C, TDS=476.64, Ph=4.51
ORP: 787mV, 20.62 C, TDS=460.12, Ph=4.36
ORP: 784mV, 20.69 C, TDS=441.98, Ph=4.13
ORP: 783mV, 20.69 C, TDS=491.41, Ph=4.67
ORP: 787mV, 20.62 C, TDS=515.25, Ph=4.90
ORP: 784mV, 20.69 C, TDS=458.08, Ph=4.35
ORP: 783mV, 20.69 C, TDS=476.64, Ph=4.57
ORP: 787mV, 20.69 C, TDS=493.54, Ph=4.70
ORP: 786mV, 20.62 C, TDS=470.40, Ph=4.42
ORP: 782mV, 20.69 C, TDS=458.08, Ph=4.37
ORP: 783mV, 20.69 C, TDS=476.64, Ph=4.59
ORP: 787mV, 20.69 C, TDS=491.41, Ph=4.71
ORP: 786mV, 20.69 C, TDS=462.17, Ph=4.34
ORP: 783mV, 20.69 C, TDS=452.00, Ph=4.28
ORP: 786mV, 20.69 C, TDS=487.15, Ph=4.64
ORP: 791mV, 20.69 C, TDS=499.98, Ph=4.80
ORP: 786mV, 20.69 C, TDS=462.17, Ph=4.39
ORP: 787mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 791mV, 20.69 C, TDS=487.15, Ph=4.64
ORP: 791mV, 20.62 C, TDS=485.04, Ph=4.62
ORP: 786mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 785mV, 20.69 C, TDS=462.17, Ph=4.39
ORP: 785mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 785mV, 20.69 C, TDS=456.05, Ph=4.31
ORP: 785mV, 20.69 C, TDS=449.99, Ph=4.25
ORP: 783mV, 20.69 C, TDS=478.73, Ph=4.61
ORP: 782mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 781mV, 20.69 C, TDS=464.22, Ph=4.40
ORP: 781mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 779mV, 20.69 C, TDS=476.64, Ph=4.59
ORP: 779mV, 20.62 C, TDS=482.93, Ph=4.61
ORP: 781mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 780mV, 20.69 C, TDS=452.00, Ph=4.29
ORP: 780mV, 20.62 C, TDS=489.28, Ph=4.67
ORP: 784mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 783mV, 20.69 C, TDS=462.17, Ph=4.40
ORP: 781mV, 20.69 C, TDS=464.22, Ph=4.41
ORP: 780mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 785mV, 20.69 C, TDS=460.12, Ph=4.27
ORP: 782mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 782mV, 20.69 C, TDS=482.93, Ph=4.57
ORP: 786mV, 20.69 C, TDS=482.93, Ph=4.60
ORP: 785mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 781mV, 20.69 C, TDS=452.00, Ph=4.27
ORP: 780mV, 20.62 C, TDS=485.04, Ph=4.63
ORP: 784mV, 20.62 C, TDS=460.12, Ph=4.37
ORP: 782mV, 20.69 C, TDS=456.05, Ph=4.34
ORP: 781mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 783mV, 20.69 C, TDS=493.54, Ph=4.72
ORP: 788mV, 20.69 C, TDS=462.17, Ph=4.42
ORP: 787mV, 20.69 C, TDS=458.08, Ph=4.33
ORP: 781mV, 20.69 C, TDS=489.28, Ph=4.64
ORP: 783mV, 20.69 C, TDS=495.68, Ph=4.73
ORP: 788mV, 20.69 C, TDS=466.27, Ph=4.37
ORP: 786mV, 20.69 C, TDS=447.98, Ph=4.28
ORP: 783mV, 20.69 C, TDS=485.04, Ph=4.64
ORP: 788mV, 20.69 C, TDS=497.83, Ph=4.74
ORP: 790mV, 20.69 C, TDS=454.02, Ph=4.31
ORP: 787mV, 20.62 C, TDS=456.05, Ph=4.35
ORP: 784mV, 20.69 C, TDS=478.73, Ph=4.62
ORP: 789mV, 20.69 C, TDS=482.93, Ph=4.62
ORP: 794mV, 20.69 C, TDS=456.05, Ph=4.31
ORP: 790mV, 20.69 C, TDS=449.99, Ph=4.25
ORP: 786mV, 20.69 C, TDS=447.98, Ph=4.21
ORP: 790mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 796mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 794mV, 20.62 C, TDS=458.08, Ph=4.32
ORP: 792mV, 20.62 C, TDS=470.40, Ph=4.47
ORP: 795mV, 20.69 C, TDS=478.73, Ph=4.52
ORP: 798mV, 20.69 C, TDS=497.83, Ph=4.73
ORP: 795mV, 20.69 C, TDS=458.08, Ph=4.34
ORP: 791mV, 20.69 C, TDS=466.27, Ph=4.43
ORP: 795mV, 20.69 C, TDS=476.64, Ph=4.51
ORP: 794mV, 20.69 C, TDS=482.93, Ph=4.63
ORP: 790mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 790mV, 20.69 C, TDS=466.27, Ph=4.45
ORP: 792mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 792mV, 20.69 C, TDS=499.98, Ph=4.80
ORP: 793mV, 20.69 C, TDS=462.17, Ph=4.38
ORP: 792mV, 20.69 C, TDS=456.05, Ph=4.31
ORP: 787mV, 20.69 C, TDS=478.73, Ph=4.56
ORP: 788mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 793mV, 20.69 C, TDS=513.05, Ph=4.90
ORP: 792mV, 20.69 C, TDS=470.40, Ph=4.49
ORP: 791mV, 20.62 C, TDS=480.83, Ph=4.64
ORP: 790mV, 20.69 C, TDS=499.98, Ph=4.77
ORP: 793mV, 20.69 C, TDS=460.12, Ph=4.33
ORP: 790mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 788mV, 20.69 C, TDS=439.99, Ph=4.14
ORP: 787mV, 20.62 C, TDS=478.73, Ph=4.55
ORP: 791mV, 20.69 C, TDS=502.15, Ph=4.79
ORP: 793mV, 20.69 C, TDS=468.33, Ph=4.47
ORP: 789mV, 20.69 C, TDS=447.98, Ph=4.22
ORP: 788mV, 20.69 C, TDS=487.15, Ph=4.62
ORP: 793mV, 20.69 C, TDS=476.64, Ph=4.49
ORP: 791mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 787mV, 20.69 C, TDS=441.98, Ph=4.14
ORP: 788mV, 20.69 C, TDS=478.73, Ph=4.53
ORP: 791mV, 20.62 C, TDS=508.67, Ph=4.86
ORP: 789mV, 20.69 C, TDS=468.33, Ph=4.47
ORP: 786mV, 20.69 C, TDS=480.83, Ph=4.61
ORP: 785mV, 20.69 C, TDS=487.15, Ph=4.64
ORP: 789mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 789mV, 20.62 C, TDS=456.05, Ph=4.34
ORP: 784mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 785mV, 20.69 C, TDS=493.54, Ph=4.70
ORP: 784mV, 20.69 C, TDS=466.27, Ph=4.41
ORP: 783mV, 20.69 C, TDS=468.33, Ph=4.44
ORP: 783mV, 20.69 C, TDS=485.04, Ph=4.59
ORP: 784mV, 20.69 C, TDS=506.49, Ph=4.84
ORP: 783mV, 20.69 C, TDS=456.05, Ph=4.36
ORP: 783mV, 20.69 C, TDS=480.83, Ph=4.64
ORP: 783mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 785mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 786mV, 20.69 C, TDS=447.98, Ph=4.22
ORP: 787mV, 20.69 C, TDS=482.93, Ph=4.60
ORP: 788mV, 20.62 C, TDS=480.83, Ph=4.56
ORP: 789mV, 20.69 C, TDS=462.17, Ph=4.39
ORP: 784mV, 20.69 C, TDS=460.12, Ph=4.36
ORP: 788mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 794mV, 20.69 C, TDS=485.04, Ph=4.59
ORP: 789mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 783mV, 20.69 C, TDS=474.55, Ph=4.57
ORP: 787mV, 20.69 C, TDS=495.68, Ph=4.74
ORP: 787mV, 20.69 C, TDS=462.17, Ph=4.36
