ORP: 1149mV, 20.75 C, TDS=493.54, Ph=4.51
ORP: 791mV, 20.75 C, TDS=456.05, Ph=4.33
ORP: 792mV, 20.75 C, TDS=485.04, Ph=4.67
ORP: 788mV, 20.75 C, TDS=482.93, Ph=4.70
ORP: 785mV, 20.75 C, TDS=489.28, Ph=4.74
ORP: 781mV, 20.75 C, TDS=491.41, Ph=4.74
ORP: 776mV, 20.75 C, TDS=489.28, Ph=4.69
ORP: 773mV, 20.75 C, TDS=476.64, Ph=4.56
ORP: 770mV, 20.75 C, TDS=460.12, Ph=4.40
ORP: 769mV, 20.75 C, TDS=458.08, Ph=4.36
ORP: 764mV, 20.81 C, TDS=462.17, Ph=4.35
ORP: 767mV, 20.75 C, TDS=462.17, Ph=4.34
ORP: 771mV, 20.81 C, TDS=466.27, Ph=4.40
ORP: 775mV, 20.75 C, TDS=452.00, Ph=4.26
ORP: 779mV, 20.75 C, TDS=466.27, Ph=4.44
ORP: 784mV, 20.75 C, TDS=466.27, Ph=4.43
ORP: 790mV, 20.75 C, TDS=487.15, Ph=4.67
ORP: 791mV, 20.75 C, TDS=487.15, Ph=4.73
ORP: 787mV, 20.75 C, TDS=485.04, Ph=4.66
ORP: 783mV, 20.75 C, TDS=480.83, Ph=4.59
ORP: 780mV, 20.75 C, TDS=495.68, Ph=4.78
ORP: 777mV, 20.75 C, TDS=504.31, Ph=4.85
ORP: 773mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 770mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 763mV, 20.75 C, TDS=462.17, Ph=4.41
ORP: 759mV, 20.81 C, TDS=454.02, Ph=4.33
ORP: 757mV, 20.75 C, TDS=458.08, Ph=4.35
ORP: 760mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 764mV, 20.75 C, TDS=464.22, Ph=4.41
ORP: 768mV, 20.75 C, TDS=466.27, Ph=4.41
ORP: 772mV, 20.75 C, TDS=462.17, Ph=4.35
ORP: 775mV, 20.75 C, TDS=458.08, Ph=4.31
ORP: 780mV, 20.75 C, TDS=474.55, Ph=4.49
ORP: 781mV, 20.75 C, TDS=456.05, Ph=4.28
ORP: 781mV, 20.75 C, TDS=493.54, Ph=4.72
ORP: 779mV, 20.75 C, TDS=487.15, Ph=4.64
ORP: 775mV, 20.75 C, TDS=487.15, Ph=4.70
ORP: 771mV, 20.81 C, TDS=478.73, Ph=4.63
ORP: 766mV, 20.75 C, TDS=491.41, Ph=4.75
ORP: 761mV, 20.75 C, TDS=478.73, Ph=4.62
ORP: 757mV, 20.75 C, TDS=470.40, Ph=4.53
ORP: 753mV, 20.75 C, TDS=466.27, Ph=4.48
ORP: 749mV, 20.75 C, TDS=458.08, Ph=4.38
ORP: 747mV, 20.75 C, TDS=456.05, Ph=4.32
ORP: 748mV, 20.81 C, TDS=458.08, Ph=4.36
ORP: 752mV, 20.75 C, TDS=458.08, Ph=4.28
ORP: 757mV, 20.75 C, TDS=460.12, Ph=4.29
ORP: 760mV, 20.75 C, TDS=460.12, Ph=4.34
ORP: 764mV, 20.75 C, TDS=458.08, Ph=4.32
ORP: 766mV, 20.75 C, TDS=449.99, Ph=4.23
ORP: 771mV, 20.75 C, TDS=468.33, Ph=4.44
ORP: 771mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 771mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 772mV, 20.75 C, TDS=458.08, Ph=4.32
ORP: 771mV, 20.81 C, TDS=460.12, Ph=4.34
ORP: 770mV, 20.75 C, TDS=468.33, Ph=4.42
ORP: 771mV, 20.75 C, TDS=462.17, Ph=4.34
ORP: 770mV, 20.81 C, TDS=458.08, Ph=4.30
ORP: 775mV, 20.75 C, TDS=464.22, Ph=4.39
ORP: 778mV, 20.75 C, TDS=458.08, Ph=4.31
ORP: 781mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 784mV, 20.75 C, TDS=454.02, Ph=4.29
ORP: 788mV, 20.75 C, TDS=452.00, Ph=4.26
ORP: 792mV, 20.75 C, TDS=452.00, Ph=4.24
ORP: 797mV, 20.75 C, TDS=468.33, Ph=4.42
ORP: 802mV, 20.75 C, TDS=454.02, Ph=4.25
ORP: 808mV, 20.75 C, TDS=458.08, Ph=4.27
ORP: 809mV, 20.75 C, TDS=485.04, Ph=4.60
ORP: 808mV, 20.75 C, TDS=493.54, Ph=4.68
ORP: 804mV, 20.75 C, TDS=489.28, Ph=4.74
ORP: 801mV, 20.75 C, TDS=487.15, Ph=4.76
ORP: 797mV, 20.81 C, TDS=487.15, Ph=4.71
ORP: 794mV, 20.75 C, TDS=489.28, Ph=4.70
ORP: 791mV, 20.75 C, TDS=493.54, Ph=4.75
ORP: 787mV, 20.75 C, TDS=504.31, Ph=4.85
ORP: 786mV, 20.75 C, TDS=478.73, Ph=4.57
ORP: 787mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 788mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 789mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 788mV, 20.75 C, TDS=458.08, Ph=4.31
ORP: 793mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 796mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 798mV, 20.75 C, TDS=454.02, Ph=4.28
ORP: 805mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 806mV, 20.81 C, TDS=466.27, Ph=4.41
ORP: 807mV, 20.75 C, TDS=466.27, Ph=4.40
ORP: 806mV, 20.75 C, TDS=460.12, Ph=4.33
ORP: 807mV, 20.75 C, TDS=460.12, Ph=4.31
ORP: 806mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 806mV, 20.75 C, TDS=445.97, Ph=4.17
ORP: 806mV, 20.75 C, TDS=447.98, Ph=4.20
ORP: 806mV, 20.75 C, TDS=439.99, Ph=4.13
ORP: 807mV, 20.75 C, TDS=449.99, Ph=4.25
ORP: 807mV, 20.75 C, TDS=443.97, Ph=4.19
ORP: 808mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 807mV, 20.75 C, TDS=447.98, Ph=4.19
ORP: 807mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 808mV, 20.75 C, TDS=474.55, Ph=4.48
ORP: 808mV, 20.75 C, TDS=472.47, Ph=4.45
ORP: 808mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 809mV, 20.81 C, TDS=470.40, Ph=4.44
ORP: 809mV, 20.75 C, TDS=468.33, Ph=4.40
ORP: 810mV, 20.81 C, TDS=462.17, Ph=4.36
ORP: 810mV, 20.75 C, TDS=458.08, Ph=4.18
ORP: 810mV, 20.75 C, TDS=443.97, Ph=4.19
ORP: 810mV, 20.75 C, TDS=452.00, Ph=4.20
ORP: 809mV, 20.75 C, TDS=397.46, Ph=4.81
ORP: 809mV, 20.75 C, TDS=445.97, Ph=4.46
ORP: 810mV, 20.75 C, TDS=480.83, Ph=4.51
ORP: 813mV, 20.75 C, TDS=513.05, Ph=5.06
ORP: 818mV, 20.75 C, TDS=497.83, Ph=4.73
ORP: 823mV, 20.75 C, TDS=502.15, Ph=4.75
ORP: 827mV, 20.75 C, TDS=493.54, Ph=4.69
ORP: 831mV, 20.75 C, TDS=491.41, Ph=4.65
ORP: 836mV, 20.75 C, TDS=493.54, Ph=4.67
ORP: 838mV, 20.75 C, TDS=480.83, Ph=4.71
ORP: 841mV, 20.75 C, TDS=466.27, Ph=4.61
ORP: 845mV, 20.75 C, TDS=526.36, Ph=4.75
ORP: 848mV, 20.75 C, TDS=480.83, Ph=4.76
ORP: 851mV, 20.75 C, TDS=474.55, Ph=4.58
ORP: 849mV, 20.75 C, TDS=493.54, Ph=4.80
ORP: 850mV, 20.75 C, TDS=504.31, Ph=4.76
ORP: 851mV, 20.75 C, TDS=510.86, Ph=4.60
ORP: 849mV, 20.75 C, TDS=462.17, Ph=4.76
ORP: 845mV, 20.81 C, TDS=544.51, Ph=4.75
ORP: 842mV, 20.75 C, TDS=464.22, Ph=4.65
ORP: 843mV, 20.75 C, TDS=487.15, Ph=4.67
ORP: 842mV, 20.75 C, TDS=491.41, Ph=4.72
ORP: 841mV, 20.75 C, TDS=487.15, Ph=4.79
ORP: 841mV, 20.75 C, TDS=495.68, Ph=4.70
ORP: 842mV, 20.75 C, TDS=468.33, Ph=4.38
ORP: 843mV, 20.75 C, TDS=480.83, Ph=4.56
ORP: 842mV, 20.75 C, TDS=474.55, Ph=4.47
ORP: 840mV, 20.75 C, TDS=449.99, Ph=4.28
ORP: 839mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 840mV, 20.75 C, TDS=454.02, Ph=4.27
ORP: 840mV, 20.75 C, TDS=462.17, Ph=4.38
ORP: 839mV, 20.75 C, TDS=458.08, Ph=4.28
ORP: 840mV, 20.75 C, TDS=468.33, Ph=4.38
ORP: 836mV, 20.81 C, TDS=460.12, Ph=4.30
ORP: 833mV, 20.75 C, TDS=458.08, Ph=4.46
ORP: 831mV, 20.75 C, TDS=466.27, Ph=4.17
ORP: 828mV, 20.75 C, TDS=464.22, Ph=4.37
ORP: 827mV, 20.81 C, TDS=449.99, Ph=4.24
ORP: 821mV, 20.75 C, TDS=454.02, Ph=4.25
ORP: 819mV, 20.75 C, TDS=449.99, Ph=4.27
ORP: 817mV, 20.75 C, TDS=454.02, Ph=4.33
ORP: 812mV, 20.75 C, TDS=445.97, Ph=4.31
ORP: 808mV, 20.75 C, TDS=508.67, Ph=4.88
ORP: 804mV, 20.75 C, TDS=482.93, Ph=4.63
ORP: 800mV, 20.75 C, TDS=482.93, Ph=4.61
ORP: 795mV, 20.75 C, TDS=478.73, Ph=4.58
ORP: 790mV, 20.75 C, TDS=480.83, Ph=4.59
ORP: 784mV, 20.75 C, TDS=482.93, Ph=4.70
ORP: 780mV, 20.75 C, TDS=497.83, Ph=4.72
ORP: 777mV, 20.81 C, TDS=489.28, Ph=4.78
ORP: 773mV, 20.75 C, TDS=482.93, Ph=4.65
ORP: 768mV, 20.81 C, TDS=480.83, Ph=4.62
ORP: 765mV, 20.81 C, TDS=489.28, Ph=4.66
ORP: 762mV, 20.75 C, TDS=472.47, Ph=4.64
ORP: 765mV, 20.75 C, TDS=502.15, Ph=4.73
ORP: 763mV, 20.75 C, TDS=493.54, Ph=4.73
ORP: 763mV, 20.75 C, TDS=491.41, Ph=4.67
ORP: 765mV, 20.81 C, TDS=466.27, Ph=4.43
ORP: 769mV, 20.75 C, TDS=470.40, Ph=4.51
ORP: 774mV, 20.75 C, TDS=449.99, Ph=4.30
ORP: 774mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 774mV, 20.75 C, TDS=458.08, Ph=4.40
ORP: 775mV, 20.75 C, TDS=456.05, Ph=4.24
ORP: 775mV, 20.75 C, TDS=452.00, Ph=4.24
ORP: 776mV, 20.75 C, TDS=521.90, Ph=4.72
ORP: 776mV, 20.75 C, TDS=472.47, Ph=4.54
ORP: 776mV, 20.75 C, TDS=480.83, Ph=4.42
ORP: 777mV, 20.75 C, TDS=482.93, Ph=4.48
ORP: 777mV, 20.75 C, TDS=528.61, Ph=5.09
ORP: 778mV, 20.75 C, TDS=460.12, Ph=4.69
ORP: 778mV, 20.75 C, TDS=414.58, Ph=4.41
ORP: 778mV, 20.75 C, TDS=535.38, Ph=4.65
ORP: 778mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 784mV, 20.75 C, TDS=458.08, Ph=4.43
ORP: 787mV, 20.75 C, TDS=443.97, Ph=4.18
ORP: 789mV, 20.75 C, TDS=441.98, Ph=4.15
ORP: 791mV, 20.75 C, TDS=441.98, Ph=4.14
ORP: 792mV, 20.75 C, TDS=464.22, Ph=4.39
ORP: 798mV, 20.75 C, TDS=351.58, Ph=3.70
ORP: 800mV, 20.81 C, TDS=482.93, Ph=4.42
ORP: 803mV, 20.75 C, TDS=517.46, Ph=4.76
ORP: 807mV, 20.75 C, TDS=504.31, Ph=4.72
ORP: 811mV, 20.75 C, TDS=513.05, Ph=4.83
ORP: 815mV, 20.75 C, TDS=502.15, Ph=4.72
ORP: 821mV, 20.75 C, TDS=506.49, Ph=4.78
ORP: 824mV, 20.75 C, TDS=493.54, Ph=4.73
ORP: 825mV, 20.75 C, TDS=491.41, Ph=4.76
ORP: 828mV, 20.75 C, TDS=495.68, Ph=4.62
ORP: 830mV, 20.75 C, TDS=454.02, Ph=4.59
ORP: 835mV, 20.75 C, TDS=510.86, Ph=4.80
ORP: 835mV, 20.75 C, TDS=592.05, Ph=5.18
ORP: 835mV, 20.75 C, TDS=460.12, Ph=4.63
ORP: 835mV, 20.75 C, TDS=470.40, Ph=4.10
ORP: 832mV, 20.75 C, TDS=513.05, Ph=5.35
ORP: 827mV, 20.75 C, TDS=489.28, Ph=4.72
ORP: 824mV, 20.75 C, TDS=502.15, Ph=4.82
ORP: 820mV, 20.75 C, TDS=462.17, Ph=4.67
ORP: 816mV, 20.75 C, TDS=497.83, Ph=4.69
ORP: 813mV, 20.75 C, TDS=489.28, Ph=5.18
ORP: 809mV, 20.75 C, TDS=482.93, Ph=4.57
ORP: 804mV, 20.75 C, TDS=508.67, Ph=4.71
ORP: 802mV, 20.75 C, TDS=485.04, Ph=4.77
ORP: 798mV, 20.81 C, TDS=464.22, Ph=4.43
ORP: 795mV, 20.75 C, TDS=454.02, Ph=4.31
ORP: 790mV, 20.75 C, TDS=458.08, Ph=4.38
ORP: 790mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 790mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 791mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 790mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 789mV, 20.75 C, TDS=460.12, Ph=4.30
ORP: 789mV, 20.75 C, TDS=466.27, Ph=4.71
ORP: 789mV, 20.75 C, TDS=456.05, Ph=4.30
ORP: 789mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 789mV, 20.75 C, TDS=445.97, Ph=4.21
ORP: 788mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 788mV, 20.75 C, TDS=456.05, Ph=4.35
ORP: 789mV, 20.75 C, TDS=468.33, Ph=4.39
ORP: 789mV, 20.75 C, TDS=456.05, Ph=4.28
ORP: 789mV, 20.75 C, TDS=474.55, Ph=4.47
ORP: 789mV, 20.81 C, TDS=460.12, Ph=4.25
ORP: 790mV, 20.75 C, TDS=375.15, Ph=3.65
ORP: 791mV, 20.75 C, TDS=485.04, Ph=4.35
ORP: 790mV, 20.75 C, TDS=487.15, Ph=4.45
ORP: 788mV, 20.75 C, TDS=449.99, Ph=4.30
ORP: 788mV, 20.75 C, TDS=412.66, Ph=4.77
ORP: 788mV, 20.75 C, TDS=468.33, Ph=4.42
ORP: 792mV, 20.75 C, TDS=449.99, Ph=4.37
ORP: 793mV, 20.75 C, TDS=560.79, Ph=4.28
ORP: 794mV, 20.75 C, TDS=388.10, Ph=4.78
ORP: 794mV, 20.75 C, TDS=447.98, Ph=4.21
ORP: 798mV, 20.75 C, TDS=470.40, Ph=4.54
ORP: 802mV, 20.75 C, TDS=399.35, Ph=4.32
ORP: 806mV, 20.75 C, TDS=443.97, Ph=4.11
ORP: 810mV, 20.75 C, TDS=468.33, Ph=4.39
ORP: 816mV, 20.81 C, TDS=466.27, Ph=4.41
ORP: 819mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 822mV, 20.75 C, TDS=466.27, Ph=4.40
ORP: 821mV, 20.75 C, TDS=470.40, Ph=4.35
ORP: 822mV, 20.75 C, TDS=485.04, Ph=4.39
ORP: 822mV, 20.75 C, TDS=436.02, Ph=4.27
ORP: 821mV, 20.75 C, TDS=462.17, Ph=4.47
ORP: 821mV, 20.81 C, TDS=454.02, Ph=4.34
ORP: 821mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 819mV, 20.75 C, TDS=470.40, Ph=4.53
ORP: 821mV, 20.75 C, TDS=497.83, Ph=4.82
ORP: 816mV, 20.75 C, TDS=487.15, Ph=4.73
ORP: 812mV, 20.75 C, TDS=482.93, Ph=4.67
ORP: 808mV, 20.75 C, TDS=510.86, Ph=4.66
ORP: 805mV, 20.81 C, TDS=380.68, Ph=4.01
ORP: 801mV, 20.75 C, TDS=495.68, Ph=4.76
ORP: 799mV, 20.75 C, TDS=619.61, Ph=5.85
ORP: 801mV, 20.75 C, TDS=476.64, Ph=4.77
ORP: 801mV, 20.81 C, TDS=487.15, Ph=4.60
ORP: 801mV, 20.75 C, TDS=487.15, Ph=4.60
ORP: 801mV, 20.75 C, TDS=478.73, Ph=4.53
ORP: 801mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 800mV, 20.75 C, TDS=466.27, Ph=4.33
ORP: 801mV, 20.81 C, TDS=462.17, Ph=4.39
ORP: 796mV, 20.75 C, TDS=472.47, Ph=4.47
ORP: 790mV, 20.75 C, TDS=420.37, Ph=3.69
ORP: 787mV, 20.75 C, TDS=366.02, Ph=4.17
ORP: 782mV, 20.75 C, TDS=432.08, Ph=4.41
ORP: 779mV, 20.75 C, TDS=470.40, Ph=4.32
ORP: 775mV, 20.75 C, TDS=476.64, Ph=4.52
ORP: 771mV, 20.75 C, TDS=502.15, Ph=4.69
ORP: 767mV, 20.75 C, TDS=462.17, Ph=4.49
ORP: 768mV, 20.75 C, TDS=491.41, Ph=4.71
ORP: 767mV, 20.81 C, TDS=499.98, Ph=4.77
ORP: 767mV, 20.75 C, TDS=458.08, Ph=4.28
ORP: 767mV, 20.75 C, TDS=468.33, Ph=4.43
ORP: 766mV, 20.75 C, TDS=466.27, Ph=4.43
ORP: 766mV, 20.75 C, TDS=454.02, Ph=4.27
ORP: 765mV, 20.81 C, TDS=464.22, Ph=4.38
ORP: 761mV, 20.75 C, TDS=460.12, Ph=4.34
ORP: 755mV, 20.81 C, TDS=466.27, Ph=4.33
ORP: 752mV, 20.75 C, TDS=478.73, Ph=4.49
ORP: 747mV, 20.75 C, TDS=502.15, Ph=4.83
ORP: 749mV, 20.75 C, TDS=489.28, Ph=4.76
ORP: 753mV, 20.75 C, TDS=506.49, Ph=4.76
ORP: 757mV, 20.81 C, TDS=497.83, Ph=4.68
ORP: 762mV, 20.75 C, TDS=476.64, Ph=4.54
ORP: 765mV, 20.75 C, TDS=474.55, Ph=4.46
ORP: 769mV, 20.75 C, TDS=464.22, Ph=4.36
ORP: 767mV, 20.75 C, TDS=452.00, Ph=4.32
ORP: 766mV, 20.75 C, TDS=464.22, Ph=4.31
ORP: 766mV, 20.75 C, TDS=460.12, Ph=4.44
ORP: 764mV, 20.75 C, TDS=456.05, Ph=4.37
ORP: 764mV, 20.81 C, TDS=466.27, Ph=4.47
ORP: 762mV, 20.75 C, TDS=504.31, Ph=4.80
ORP: 764mV, 20.81 C, TDS=497.83, Ph=4.76
ORP: 766mV, 20.75 C, TDS=502.15, Ph=4.83
ORP: 765mV, 20.75 C, TDS=499.98, Ph=4.82
ORP: 764mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 764mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 760mV, 20.75 C, TDS=434.05, Ph=4.29
ORP: 757mV, 20.75 C, TDS=458.08, Ph=4.30
ORP: 754mV, 20.75 C, TDS=454.02, Ph=4.34
ORP: 749mV, 20.75 C, TDS=470.40, Ph=4.50
ORP: 752mV, 20.75 C, TDS=493.54, Ph=4.80
ORP: 752mV, 20.75 C, TDS=478.73, Ph=4.61
ORP: 752mV, 20.75 C, TDS=485.04, Ph=4.63
ORP: 752mV, 20.75 C, TDS=482.93, Ph=4.63
ORP: 757mV, 20.75 C, TDS=502.15, Ph=4.73
ORP: 760mV, 20.75 C, TDS=489.28, Ph=4.67
ORP: 763mV, 20.75 C, TDS=464.22, Ph=4.43
ORP: 767mV, 20.75 C, TDS=454.02, Ph=4.24
ORP: 766mV, 20.81 C, TDS=454.02, Ph=4.29
ORP: 766mV, 20.75 C, TDS=445.97, Ph=4.24
ORP: 763mV, 20.75 C, TDS=458.08, Ph=4.35
ORP: 760mV, 20.75 C, TDS=454.02, Ph=4.31
ORP: 757mV, 20.75 C, TDS=493.54, Ph=4.77
ORP: 753mV, 20.75 C, TDS=491.41, Ph=4.72
ORP: 749mV, 20.75 C, TDS=487.15, Ph=4.62
ORP: 756mV, 20.75 C, TDS=478.73, Ph=4.59
ORP: 760mV, 20.75 C, TDS=482.93, Ph=4.65
ORP: 765mV, 20.75 C, TDS=462.17, Ph=4.38
ORP: 769mV, 20.75 C, TDS=447.98, Ph=4.23
ORP: 772mV, 20.75 C, TDS=447.98, Ph=4.22
ORP: 771mV, 20.75 C, TDS=464.22, Ph=4.38
ORP: 768mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 765mV, 20.75 C, TDS=456.05, Ph=4.34
ORP: 761mV, 20.75 C, TDS=462.17, Ph=4.30
ORP: 756mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 758mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 759mV, 20.75 C, TDS=489.28, Ph=4.68
ORP: 763mV, 20.81 C, TDS=482.93, Ph=4.63
ORP: 769mV, 20.75 C, TDS=480.83, Ph=4.64
ORP: 774mV, 20.75 C, TDS=476.64, Ph=4.50
ORP: 778mV, 20.75 C, TDS=460.12, Ph=4.39
ORP: 782mV, 20.75 C, TDS=466.27, Ph=4.39
ORP: 778mV, 20.75 C, TDS=456.05, Ph=4.40
ORP: 774mV, 20.75 C, TDS=456.05, Ph=4.33
ORP: 770mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 766mV, 20.81 C, TDS=502.15, Ph=4.85
ORP: 767mV, 20.75 C, TDS=485.04, Ph=4.65
ORP: 766mV, 20.75 C, TDS=482.93, Ph=4.59
ORP: 766mV, 20.75 C, TDS=487.15, Ph=4.61
ORP: 771mV, 20.75 C, TDS=464.22, Ph=4.57
ORP: 773mV, 20.81 C, TDS=493.54, Ph=4.71
ORP: 777mV, 20.75 C, TDS=489.28, Ph=4.67
ORP: 781mV, 20.75 C, TDS=464.22, Ph=4.36
ORP: 785mV, 20.81 C, TDS=449.99, Ph=4.33
ORP: 780mV, 20.75 C, TDS=464.22, Ph=4.38
ORP: 775mV, 20.75 C, TDS=449.99, Ph=4.34
ORP: 772mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 767mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 764mV, 20.75 C, TDS=480.83, Ph=4.59
ORP: 762mV, 20.81 C, TDS=482.93, Ph=4.65
ORP: 765mV, 20.75 C, TDS=491.41, Ph=4.71
ORP: 768mV, 20.75 C, TDS=489.28, Ph=4.65
ORP: 772mV, 20.81 C, TDS=470.40, Ph=4.45
ORP: 776mV, 20.75 C, TDS=449.99, Ph=4.24
ORP: 780mV, 20.81 C, TDS=458.08, Ph=4.33
ORP: 777mV, 20.81 C, TDS=449.99, Ph=4.27
ORP: 773mV, 20.75 C, TDS=456.05, Ph=4.35
ORP: 769mV, 20.75 C, TDS=456.05, Ph=4.33
ORP: 766mV, 20.81 C, TDS=482.93, Ph=4.64
ORP: 762mV, 20.75 C, TDS=487.15, Ph=4.69
ORP: 758mV, 20.75 C, TDS=493.54, Ph=4.73
ORP: 758mV, 20.75 C, TDS=485.04, Ph=4.66
ORP: 758mV, 20.75 C, TDS=491.41, Ph=4.65
ORP: 761mV, 20.75 C, TDS=487.15, Ph=4.70
ORP: 766mV, 20.75 C, TDS=495.68, Ph=4.74
ORP: 769mV, 20.75 C, TDS=466.27, Ph=4.38
ORP: 773mV, 20.75 C, TDS=468.33, Ph=4.46
ORP: 774mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 771mV, 20.81 C, TDS=452.00, Ph=4.32
ORP: 766mV, 20.75 C, TDS=449.99, Ph=4.27
ORP: 762mV, 20.81 C, TDS=452.00, Ph=4.29
ORP: 757mV, 20.81 C, TDS=466.27, Ph=4.44
ORP: 756mV, 20.75 C, TDS=478.73, Ph=4.61
ORP: 757mV, 20.75 C, TDS=487.15, Ph=4.65
ORP: 760mV, 20.75 C, TDS=485.04, Ph=4.62
ORP: 763mV, 20.81 C, TDS=482.93, Ph=4.69
ORP: 767mV, 20.75 C, TDS=458.08, Ph=4.32
ORP: 770mV, 20.75 C, TDS=445.97, Ph=4.21
ORP: 774mV, 20.75 C, TDS=454.02, Ph=4.27
ORP: 774mV, 20.75 C, TDS=456.05, Ph=4.32
ORP: 773mV, 20.75 C, TDS=452.00, Ph=4.31
ORP: 770mV, 20.75 C, TDS=449.99, Ph=4.27
ORP: 768mV, 20.75 C, TDS=452.00, Ph=4.31
ORP: 765mV, 20.75 C, TDS=445.97, Ph=4.22
ORP: 765mV, 20.75 C, TDS=458.08, Ph=4.35
ORP: 766mV, 20.75 C, TDS=491.41, Ph=4.65
ORP: 766mV, 20.75 C, TDS=491.41, Ph=4.71
ORP: 771mV, 20.75 C, TDS=487.15, Ph=4.60
ORP: 774mV, 20.75 C, TDS=485.04, Ph=4.65
ORP: 777mV, 20.75 C, TDS=464.22, Ph=4.39
ORP: 778mV, 20.75 C, TDS=464.22, Ph=4.38
ORP: 779mV, 20.75 C, TDS=452.00, Ph=4.28
ORP: 776mV, 20.75 C, TDS=454.02, Ph=4.31
ORP: 772mV, 20.81 C, TDS=454.02, Ph=4.32
ORP: 767mV, 20.75 C, TDS=480.83, Ph=4.67
ORP: 766mV, 20.75 C, TDS=474.55, Ph=4.58
ORP: 771mV, 20.75 C, TDS=485.04, Ph=4.69
ORP: 773mV, 20.75 C, TDS=491.41, Ph=4.63
ORP: 777mV, 20.81 C, TDS=491.41, Ph=4.69
ORP: 781mV, 20.75 C, TDS=449.99, Ph=4.25
ORP: 785mV, 20.81 C, TDS=462.17, Ph=4.34
ORP: 788mV, 20.81 C, TDS=458.08, Ph=4.29
ORP: 787mV, 20.75 C, TDS=452.00, Ph=4.28
ORP: 784mV, 20.75 C, TDS=462.17, Ph=4.26
ORP: 780mV, 20.75 C, TDS=456.05, Ph=4.26
ORP: 777mV, 20.75 C, TDS=466.27, Ph=4.46
ORP: 774mV, 20.75 C, TDS=491.41, Ph=4.72
ORP: 770mV, 20.75 C, TDS=476.64, Ph=4.60
ORP: 769mV, 20.75 C, TDS=485.04, Ph=4.65
ORP: 774mV, 20.75 C, TDS=485.04, Ph=4.67
ORP: 778mV, 20.75 C, TDS=495.68, Ph=4.75
ORP: 781mV, 20.75 C, TDS=443.97, Ph=4.16
ORP: 784mV, 20.81 C, TDS=466.27, Ph=4.44
ORP: 789mV, 20.75 C, TDS=454.02, Ph=4.27
ORP: 786mV, 20.81 C, TDS=458.08, Ph=4.35
ORP: 783mV, 20.75 C, TDS=452.00, Ph=4.31
ORP: 779mV, 20.75 C, TDS=458.08, Ph=4.35
ORP: 777mV, 20.81 C, TDS=487.15, Ph=4.69
ORP: 773mV, 20.81 C, TDS=482.93, Ph=4.64
ORP: 770mV, 20.75 C, TDS=478.73, Ph=4.57
ORP: 770mV, 20.75 C, TDS=495.68, Ph=4.71
ORP: 773mV, 20.75 C, TDS=495.68, Ph=4.73
ORP: 776mV, 20.75 C, TDS=491.41, Ph=4.67
ORP: 779mV, 20.75 C, TDS=470.40, Ph=4.46
ORP: 784mV, 20.75 C, TDS=456.05, Ph=4.34
ORP: 788mV, 20.75 C, TDS=449.99, Ph=4.24
ORP: 791mV, 20.75 C, TDS=454.02, Ph=4.28
ORP: 786mV, 20.81 C, TDS=449.99, Ph=4.28
ORP: 784mV, 20.75 C, TDS=452.00, Ph=4.32
ORP: 781mV, 20.75 C, TDS=449.99, Ph=4.25
ORP: 777mV, 20.75 C, TDS=487.15, Ph=4.69
ORP: 773mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 771mV, 20.75 C, TDS=480.83, Ph=4.62
